Planet Name,Global ESI,Long-term Stability,Atmospheric Retention,Habitability Index,Rank,Habitability_Category
TOI-431 b,0.1335450906471925,1.0,0.0224207588081061,0.3712566970852174,4764.0,Non-Habitable
HD 108147 b,0.1241340567452166,0.9999924186966216,0.0459190158156275,0.3712485571447204,4765.0,Non-Habitable
HATS-16 b,0.0901020470289477,1.0,0.1292242438583947,0.3708958722861528,4766.0,Non-Habitable
Kepler-677 b,0.1280832300222057,1.0,0.0342180992973,0.3708852348705628,4767.0,Non-Habitable
Kepler-65 b,0.1342961107104638,0.9999998625660876,0.0186473169069715,0.3708774775064525,4768.0,Non-Habitable
GJ 317 c,0.0946820500934143,0.9998753137840604,0.1177867500807718,0.3708609691980797,4769.0,Non-Habitable
TOI-1194 b,0.1157992772331693,0.9999996346389556,0.064745697898115,0.3708486685878943,4770.0,Non-Habitable
MOA-2011-BLG-322L b,0.0102849057740672,0.999999999062432,0.3284723651157714,0.3708369256289175,4771.0,Non-Habitable
KPS-1 b,0.1070911460645301,1.0,0.0864511961759732,0.3708358122674597,4772.0,Non-Habitable
XO-1 b,0.112067309763441,1.0,0.0736946551745501,0.3707725859166305,4773.0,Non-Habitable
WASP-41 b,0.1113076154944179,1.0,0.0754640243695134,0.3707466126211116,4774.0,Non-Habitable
Kepler-729 b,0.1297239652585771,1.0,0.0287365739698267,0.3706092974232539,4775.0,Non-Habitable
WASP-185 b,0.1103198073742158,0.9999969573814632,0.0768044310654941,0.3705198771146457,4776.0,Non-Habitable
HATS-69 b,0.1142337560601049,0.9999976629096724,0.0667897247829949,0.3704741218595531,4777.0,Non-Habitable
HATS-1 b,0.1005549406970816,0.9999992528082796,0.1008113452696564,0.370439515244956,4778.0,Non-Habitable
HD 217786 c,0.1306535401463872,0.9999978737010392,0.0250730092029682,0.370340734024099,4779.0,Non-Habitable
TOI-2207 b,0.1131322025195249,0.9999979161092178,0.0686937932408436,0.3703042347406965,4780.0,Non-Habitable
K2-22 b,0.055802222342311,0.9999997601918466,0.2119535126639295,0.3702917417614954,4781.0,Non-Habitable
HATS-44 b,0.1153344800111484,0.9999985722706046,0.062987410725125,0.3702642938317806,4782.0,Non-Habitable
Kepler-1317 b,0.1320974486829748,1.0,0.0200832113948673,0.3700653666204609,4783.0,Non-Habitable
VHS J125601.92-125723.9 b,0.0133230146227896,0.966623192673931,0.3670814656759011,0.3700647582487543,4784.0,Non-Habitable
Kepler-1523 b,0.1320351282290132,1.0,0.0202020936894779,0.3700579828524022,4785.0,Non-Habitable
Kepler-717 b,0.1303500361448004,1.0,0.0242627897099076,0.3700275760143817,4786.0,Non-Habitable
NGTS-10 b,0.0958181959834053,1.0,0.1105435705428156,0.3700178121002658,4787.0,Non-Habitable
OGLE-2017-BLG-1375L b,0.0103618448094574,0.9999999994426726,0.3237652425914606,0.3699339707558226,4788.0,Non-Habitable
Kepler-1763 b,0.1331107637993462,1.0,0.0166413588591072,0.3698836536714945,4789.0,Non-Habitable
CT Cha b,0.0271303805930214,0.999999029536847,0.2814137388794698,0.3698476469334588,4790.0,Non-Habitable
K2-29 b,0.1117904277271691,0.9999996096848836,0.0681906212329069,0.3695332210156311,4791.0,Non-Habitable
WASP-2 b,0.1074951216392034,0.9999999761908368,0.078850024412296,0.369517558559312,4792.0,Non-Habitable
Kepler-1322 b,0.13055675170878,1.0,0.0203027250440787,0.3693389208632058,4793.0,Non-Habitable
WASP-67 b,0.1168824904692222,1.0,0.0540881750704813,0.3692588802487073,4794.0,Non-Habitable
Kepler-524 c,0.1331931572316461,1.0,0.0131626361187157,0.3692291058395662,4795.0,Non-Habitable
TrES-5 b,0.0976906715885803,0.9999998965459213,0.1018036247822397,0.3692060297145145,4796.0,Non-Habitable
MOA-2010-BLG-073L b,0.0104258195304305,0.9999999998600484,0.3199040105836421,0.3691937118399581,4797.0,Non-Habitable
Kepler-696 b,0.1239207810481179,1.0,0.0360168501979443,0.3691637605636478,4798.0,Non-Habitable
Kepler-1873 b,0.1300293790619458,1.0,0.0203842342938908,0.3690915363897511,4799.0,Non-Habitable
WASP-164 b,0.0933967133867501,1.0,0.1118565394143197,0.369069664576239,4800.0,Non-Habitable
Kepler-1270 b,0.1268566120085714,1.0,0.027679007797299,0.3689641075637455,4801.0,Non-Habitable
EPIC 201595106 b,0.1303701547477975,0.9999999999997452,0.0185274060191503,0.3688905585776523,4802.0,Non-Habitable
Kepler-40 b,0.092820840404774,1.0,0.1119574613323989,0.3688019124688668,4803.0,Non-Habitable
NGTS-8 b,0.1061264360956473,0.9999999509164598,0.0783952243456922,0.3687422481919001,4804.0,Non-Habitable
Kepler-1566 b,0.1332701467355007,1.0,0.0103964244400917,0.3687143582557687,4805.0,Non-Habitable
WASP-34 b,0.1115095917439607,0.9999997060597136,0.0642153892969049,0.3685977855492754,4806.0,Non-Habitable
CoRoT-2 b,0.0866279139144054,0.9999999438885384,0.126241519768447,0.3685622440774536,4807.0,Non-Habitable
HD 12235 b,0.1261936735954038,0.9999971525937144,0.027304321655099,0.368556846906836,4808.0,Non-Habitable
Kepler-1078 b,0.128139495398543,1.0,0.0217288792323323,0.368415523545738,4809.0,Non-Habitable
Kepler-815 b,0.1246938413690438,1.0,0.0302752757299479,0.3684019758305115,4810.0,Non-Habitable
Kepler-1082 b,0.1302528278142741,1.0,0.0160065115882702,0.3683277162247911,4811.0,Non-Habitable
HD 205158 b,0.1164407886840575,0.9999964007741176,0.0502275908701125,0.3682648327482865,4812.0,Non-Habitable
Kepler-238 b,0.128176437204181,1.0,0.020851813926414,0.3682585813873733,4813.0,Non-Habitable
TOI-1135 b,0.1205369233367124,1.0,0.0392246431356948,0.3681133902954951,4814.0,Non-Habitable
WASP-56 b,0.1124434376456244,1.0,0.0593474154415223,0.3680912019111166,4815.0,Non-Habitable
GU Psc b,0.0149386094219012,0.9999905952982092,0.3029470102949255,0.3680558853593985,4816.0,Non-Habitable
TOI-1347 b,0.1215850652884408,1.0,0.0362658422913601,0.3680457011024924,4817.0,Non-Habitable
K2-127 b,0.1197484635757449,0.9999993083427996,0.0408580750891012,0.3680456393085325,4818.0,Non-Habitable
K2-60 b,0.1101002067946159,1.0,0.0648006191670608,0.3680102272307201,4819.0,Non-Habitable
HATS-46 b,0.1204853440720286,0.9999957926248476,0.0387291175848407,0.3679872333404367,4820.0,Non-Habitable
WASP-18 b,0.0556064609147406,0.9999999855240018,0.2008399294035447,0.3679712119952798,4821.0,Non-Habitable
Kepler-1416 b,0.1311476509763755,1.0,0.0117921454340761,0.3679322545750029,4822.0,Non-Habitable
Kepler-908 b,0.1286099027718491,1.0,0.0179172083202763,0.3678883930499798,4823.0,Non-Habitable
Kepler-554 b,0.1233517875877688,1.0,0.0307870123918629,0.3678332962722569,4824.0,Non-Habitable
Kepler-234 b,0.1239806984009325,1.0,0.0288624191824636,0.367762833036959,4825.0,Non-Habitable
Kepler-1518 b,0.1248386659677789,1.0,0.0265806657161256,0.3677354661271146,4826.0,Non-Habitable
TOI-849 b,0.115942780286171,1.0,0.0487514003835467,0.3677216702197949,4827.0,Non-Habitable
NGTS-15 b,0.107037273316805,1.0,0.0707168870292229,0.3676620140642471,4828.0,Non-Habitable
Kepler-451 d,0.0951235358065599,1.0,0.1001646769500741,0.3675947032932948,4829.0,Non-Habitable
Kepler-1106 b,0.1270062167602812,1.0,0.0203768862090799,0.3675784856219566,4830.0,Non-Habitable
Kepler-502 b,0.1221737832905763,1.0,0.0322180676231506,0.3675305051699183,4831.0,Non-Habitable
Qatar-1 b,0.0992813422418387,1.0,0.0889958218928639,0.3674398354994921,4832.0,Non-Habitable
WASP-173 A b,0.0799413127250052,1.0,0.1370583295469597,0.3673823222718946,4833.0,Non-Habitable
NGC 2682 YBP 1194 b,0.1155263363411984,0.999996989511128,0.0477971771203625,0.3673217004480101,4834.0,Non-Habitable
HAT-P-29 b,0.1049229316981345,0.9999991581471664,0.0742415571273397,0.3673095247186851,4835.0,Non-Habitable
Kepler-1067 b,0.130349594411318,1.0,0.0104884707289838,0.3672724913514558,4836.0,Non-Habitable
EPIC 220554210 c,0.126492883987877,0.9999999999998032,0.0200849090558103,0.3672634238050415,4837.0,Non-Habitable
Kepler-425 b,0.1166492216443116,0.9999978526652362,0.0445120988218802,0.3672263863861028,4838.0,Non-Habitable
WASP-50 b,0.0969776320843199,0.9999999630190584,0.0933918042205761,0.3671671657919927,4839.0,Non-Habitable
Kepler-1310 b,0.1265974342681561,1.0,0.0191945025688009,0.3671376176478382,4840.0,Non-Habitable
K2-396 b,0.126283644573824,0.999999999999811,0.019962198704217,0.3671342620276987,4841.0,Non-Habitable
Kepler-33 d,0.1284904425745821,1.0,0.0143864874930442,0.3671225187858999,4842.0,Non-Habitable
HD 168746 b,0.1158420860422365,0.999998920162116,0.0459006312592321,0.3671008453215995,4843.0,Non-Habitable
HD 33283 b,0.1149181823284008,0.9999915619504396,0.0480937449718812,0.3670753087437086,4844.0,Non-Habitable
Kepler-1772 b,0.1239179804718192,1.0,0.0250885808301346,0.3669767064019365,4845.0,Non-Habitable
WASP-69 b,0.1157749588978396,1.0,0.0454240275991348,0.3669722849687468,4846.0,Non-Habitable
DMPP-4 b,0.1222334542748641,0.9999995712356432,0.0282009969644433,0.3667567979010137,4847.0,Non-Habitable
OGLE-2019-BLG-0468L c,0.0106637247325291,0.999999999515248,0.3069469230312147,0.3667212468270819,4848.0,Non-Habitable
Kepler-326 b,0.0994924001127798,1.0,0.0845934312569554,0.366664886307781,4849.0,Non-Habitable
WASP-117 b,0.1143537728953617,0.9999960204468004,0.04691625535021,0.366558943651763,4850.0,Non-Habitable
TOI-1107 b,0.081775326966049,0.9999998033152424,0.1279786581745959,0.3664833361125164,4851.0,Non-Habitable
TOI-2196 b,0.1169672102269325,1.0,0.0399233631970834,0.366468277752883,4852.0,Non-Habitable
K2-371 b,0.1133344584988564,0.9999999999991216,0.0488347722394803,0.3664341836970607,4853.0,Non-Habitable
Kepler-669 b,0.1199305496525297,1.0,0.0322515418222436,0.3664155831907135,4854.0,Non-Habitable
WASP-44 b,0.1027061561422187,0.9999996707139552,0.0752810457047376,0.3664091884262433,4855.0,Non-Habitable
Kepler-1921 c,0.1251952668482027,1.0,0.0189359935548745,0.3663848321350763,4856.0,Non-Habitable
Kepler-491 b,0.1160081447820187,1.0,0.0417941446973233,0.366362901330474,4857.0,Non-Habitable
Kepler-1258 b,0.1281375830299219,1.0,0.0113886914503992,0.3663465298050408,4858.0,Non-Habitable
Kepler-1031 b,0.1280625821437539,1.0,0.0115475483605116,0.3663408007439792,4859.0,Non-Habitable
TOI-905 b,0.1065458804785796,0.9999998429551096,0.0652604125863942,0.3663249756431015,4860.0,Non-Habitable
Kepler-1402 b,0.1284896056555129,1.0,0.0098108634918846,0.3662069755261334,4861.0,Non-Habitable
Kepler-1932 b,0.124574671062608,1.0,0.0195334873013893,0.3661940329915819,4862.0,Non-Habitable
WASP-85 A b,0.0981599673479202,1.0,0.0852857582820522,0.3661371353303705,4863.0,Non-Habitable
WASP-6 b,0.1113791240232655,0.99999970430673,0.0521918494125217,0.3661278431861561,4864.0,Non-Habitable
Kepler-855 b,0.1159199490228369,1.0,0.0406152397407624,0.366083022459571,4865.0,Non-Habitable
XO-6 b,0.0826670112897444,1.0,0.1235732039578493,0.366048146436442,4866.0,Non-Habitable
K2-409 b,0.1224170147440433,0.999999999999482,0.0241622641255588,0.3660409601969779,4867.0,Non-Habitable
55 Cnc e,0.1203189343113252,0.9999998917357342,0.0293440161895009,0.366028237914283,4868.0,Non-Habitable
WASP-157 b,0.1062429961749343,1.0,0.0644926681626624,0.3660200317199996,4869.0,Non-Habitable
HATS-70 b,0.0497144558612076,0.9999990831755649,0.2057787183387259,0.3660126965510185,4870.0,Non-Habitable
HAT-P-14 b,0.0817264682845377,0.999999080595173,0.1256195533410487,0.3659868689890305,4871.0,Non-Habitable
Kepler-720 b,0.1155554494322397,1.0,0.0407391043811554,0.3659255455923509,4872.0,Non-Habitable
WASP-120 b,0.0746021205387283,0.999999589128697,0.1428175507244054,0.3658644471528543,4873.0,Non-Habitable
WASP-192 b,0.0873570691404247,1.0,0.1108750108301657,0.3658535367362455,4874.0,Non-Habitable
HAT-P-25 b,0.107183182310726,0.999999849692176,0.0613094571261548,0.3658534374882468,4875.0,Non-Habitable
HD 63454 b,0.1147128472610066,1.0,0.0424584645288535,0.3658481165362741,4876.0,Non-Habitable
WASP-16 b,0.0973085221864144,1.0,0.0848594823723929,0.3656261575676858,4877.0,Non-Habitable
Kepler-541 b,0.1201951150367288,1.0,0.0274693566334665,0.3655914288450577,4878.0,Non-Habitable
WASP-104 b,0.0959415963787341,1.0,0.0878810137814533,0.3655470009456577,4879.0,Non-Habitable
WASP-135 b,0.0909605529696256,1.0,0.1001550900342395,0.3655112944916607,4880.0,Non-Habitable
TYC 8998-760-1 c,0.0364127629256623,0.9999993980990854,0.2364347836510968,0.3654931576227762,4881.0,Non-Habitable
Kepler-342 e,0.1261268675227725,1.0,0.0116584921870905,0.3653951321988044,4882.0,Non-Habitable
TOI-2977 b,0.0914362018494338,1.0,0.0981287945247385,0.3653438598296646,4883.0,Non-Habitable
WASP-65 b,0.0920489352642468,1.0,0.096449923590311,0.3653144523501856,4884.0,Non-Habitable
TOI-4145 A b,0.1090688363894987,1.0,0.0529228901776042,0.3651189962302702,4885.0,Non-Habitable
WASP-61 b,0.0849688117939129,1.0,0.1128787349039714,0.3650601528777507,4886.0,Non-Habitable
EPIC 220492298 b,0.1247333832563474,0.9999999999997862,0.0133905410338545,0.3650447998348805,4887.0,Non-Habitable
Kepler-1658 b,0.063076844435835,0.9999995208997714,0.1675112852822993,0.3650405355443088,4888.0,Non-Habitable
HAT-P-63 b,0.1045632165356071,0.999999584492406,0.063646088396091,0.3650107012947435,4889.0,Non-Habitable
Kepler-703 b,0.1138736390956969,1.0,0.0401858559576506,0.3649739907393786,4890.0,Non-Habitable
WASP-25 b,0.1076139840090767,1.0,0.0555468599567289,0.3649163639958841,4891.0,Non-Habitable
K2-210 b,0.1251806685498146,0.9999999999998436,0.0113106326211154,0.3648524607990834,4892.0,Non-Habitable
SWEEPS-11 b,0.0108652368365626,0.9999999999994535,0.2970645477298477,0.3648455279640869,4893.0,Non-Habitable
WASP-60 b,0.1033267825305866,1.0,0.0658625964764988,0.364835910560593,4894.0,Non-Habitable
HD 221416 b,0.1129185263666324,0.9999980195492728,0.0416812747531568,0.3647949239987295,4895.0,Non-Habitable
Kepler-77 b,0.1067247215334344,1.0,0.0571411112363697,0.3647905830139911,4896.0,Non-Habitable
GJ 849 c,0.0933715984267746,0.9999361353022844,0.0903597826183358,0.3647385963277398,4897.0,Non-Habitable
HIP 67522 b,0.1119753734867003,0.9999993694277388,0.0437404708913055,0.3647355917499328,4898.0,Non-Habitable
OGLE-2013-BLG-0911L b,0.0108573768555227,0.9999999999743908,0.2959681308869218,0.3646223145974629,4899.0,Non-Habitable
WASP-11 b,0.1005447366958483,1.0,0.0714297148482821,0.3645583113175805,4900.0,Non-Habitable
TOI-332 b,0.10458342972075,1.0,0.0611647852388573,0.3645246719081465,4901.0,Non-Habitable
TOI-1807 b,0.1210431569263915,1.0,0.01997236812284,0.3645160520877638,4902.0,Non-Habitable
Kepler-422 b,0.1073737470752134,1.0,0.0534480116145398,0.3643764758605147,4903.0,Non-Habitable
K2-229 b,0.1196528059346755,1.0,0.0226435954628573,0.3643551220599092,4904.0,Non-Habitable
HATS-66 b,0.0690058232037492,0.9999995769054932,0.1485215471751356,0.3642070941085497,4905.0,Non-Habitable
GJ 433 c,0.1112108457033668,0.9999189027725188,0.0430445338439445,0.364190000452228,4906.0,Non-Habitable
WASP-83 b,0.1093498659382582,1.0,0.0469639698307532,0.3640677269352798,4907.0,Non-Habitable
HATS-12 b,0.0729932394468189,0.9999994743152846,0.1376959311677664,0.3640356482515481,4908.0,Non-Habitable
OGLE-TR-182 b,0.0964276517431078,1.0,0.0790822718749345,0.3640302802465408,4909.0,Non-Habitable
Kepler-1339 b,0.1243792365077301,1.0,0.0089631895726221,0.3639822561683895,4910.0,Non-Habitable
HD 102195 b,0.1075577679518031,1.0,0.0503601257640521,0.363850909128712,4911.0,Non-Habitable
Kepler-1072 b,0.1197183753272995,1.0,0.0196540207841258,0.3637899918204749,4912.0,Non-Habitable
HATS-13 b,0.1042181071524217,0.9999989702034864,0.0582519194913412,0.363759128535525,4913.0,Non-Habitable
Kepler-101 b,0.1094027602397594,0.9999994283310194,0.0452681563443261,0.3637548398880507,4914.0,Non-Habitable
HD 1397 b,0.1056158099462656,0.999996138569846,0.0547320912466993,0.3637531647934264,4915.0,Non-Habitable
Kepler-1990 b,0.1164340651426144,1.0,0.0269493099422066,0.3636068945597485,4916.0,Non-Habitable
Kepler-78 b,0.1205362278806774,1.0,0.0162332980894993,0.3635147735582386,4917.0,Non-Habitable
WASP-166 b,0.1133706160684778,1.0,0.0341045581944902,0.3635062196731369,4918.0,Non-Habitable
TOI-2498 b,0.1120439571683566,0.999999387170965,0.0372572089759425,0.3634732365306564,4919.0,Non-Habitable
Kepler-1375 b,0.1184955828420619,1.0,0.0204645416197693,0.3633406997449848,4920.0,Non-Habitable
1RXS J160929.1-210524 b,0.0300771075106345,0.999999369665692,0.2411501023148973,0.3632683851180043,4921.0,Non-Habitable
K2-334 b,0.1126905212202475,0.9999999999982836,0.0341621391288143,0.3631776884353717,4922.0,Non-Habitable
TOI-622 b,0.1055956518081533,0.999995829862426,0.0511625703934337,0.3630290889414911,4923.0,Non-Habitable
TOI-1298 b,0.1041480182910524,0.9999997352293604,0.0546448651482682,0.3630029027439879,4924.0,Non-Habitable
Kepler-21 b,0.1137711158551137,1.0,0.0303205439481452,0.3629496667171859,4925.0,Non-Habitable
Kepler-548 b,0.1071718431013913,1.0,0.0468037489564761,0.3629466713419908,4926.0,Non-Habitable
WASP-163 b,0.0855131014759442,0.9999999999995438,0.1009346024340294,0.3629434712246411,4927.0,Non-Habitable
TOI-564 b,0.0874094883207647,0.9999997239429508,0.0956919825178328,0.3628430578468342,4928.0,Non-Habitable
Kepler-1531 b,0.1195254747089768,1.0,0.0153764803628657,0.3628380334270615,4929.0,Non-Habitable
K2-31 b,0.0845764290659652,1.0,0.1026118331786595,0.3628105811687145,4930.0,Non-Habitable
Kepler-1604 b,0.1180864982874541,1.0,0.018605873434031,0.3627644238305333,4931.0,Non-Habitable
HD 149143 b,0.0907600439786581,0.9999998758747388,0.0867538541573946,0.3627307555832296,4932.0,Non-Habitable
WASP-144 b,0.1014709784208315,1.0,0.059842040401749,0.3627038972907656,4933.0,Non-Habitable
HATS-28 b,0.0996645128507565,0.999998829761454,0.0643333297684723,0.362698571307509,4934.0,Non-Habitable
WASP-110 b,0.1029344987113901,1.0,0.0559933651157505,0.3626659223788451,4935.0,Non-Habitable
XO-2 N b,0.0998240257863747,0.9999998554980576,0.0634995408815449,0.3626118777189137,4936.0,Non-Habitable
HATS-43 b,0.108440928327508,0.999998800521688,0.0418291790019342,0.3625859401206472,4937.0,Non-Habitable
HATS-10 b,0.1003032351080937,0.999996844642181,0.0619475408691697,0.3625401791205351,4938.0,Non-Habitable
HD 219828 b,0.1126071681214205,0.999999374675698,0.0311342293939738,0.3625302423422145,4939.0,Non-Habitable
V830 Tau b,0.0992471983392772,1.0,0.0644535289286012,0.3625143049553588,4940.0,Non-Habitable
HATS-33 b,0.0920717993229871,0.9999995818643332,0.0822190731385375,0.362479588848501,4941.0,Non-Habitable
K2-141 b,0.1147442056771973,1.0,0.0253855243858768,0.362449207715774,4942.0,Non-Habitable
KOI-4777.01,0.0345888781133407,1.0,0.224932328831608,0.3622809048229919,4943.0,Non-Habitable
EPIC 212624936 b,0.1176749465765285,0.9999999999998336,0.0170674833582083,0.3622509699598559,4944.0,Non-Habitable
HD 46375 b,0.1070688824869265,0.999999648365518,0.0433831581349506,0.3622109673801088,4945.0,Non-Habitable
Kepler-757 b,0.1169923053221756,1.0,0.018268007427043,0.3621497541464964,4946.0,Non-Habitable
HATS-29 b,0.0990914666293545,0.9999987868652448,0.0623219248940611,0.3620097543530629,4947.0,Non-Habitable
Kepler-312 b,0.1168013554194918,1.0,0.0178728901358322,0.3619752557369123,4948.0,Non-Habitable
Kepler-1603 b,0.1167922522348323,1.0,0.017872445164165,0.3619706151502492,4949.0,Non-Habitable
TOI-2152 A b,0.0770314545329941,0.999999595203837,0.1171596829852917,0.3619475424247065,4950.0,Non-Habitable
WASP-160 B b,0.1060932305770507,1.0,0.0443058663991896,0.3619077885683633,4951.0,Non-Habitable
K2-137 b,0.0273766231395746,1.0,0.2409652013705956,0.3618813518439064,4952.0,Non-Habitable
WASP-46 b,0.0826573254122903,0.9999999279593867,0.1020169935381136,0.3617320398015839,4953.0,Non-Habitable
Kepler-10 b,0.1151888842161197,1.0,0.0203972194798444,0.3616738860040287,4954.0,Non-Habitable
EPIC 201427007 b,0.1155485328671128,0.9999999999998,0.0190117079978629,0.361576608033069,4955.0,Non-Habitable
HD 137496 b,0.1132220280980749,1.0,0.0246253712939652,0.3615360883078305,4956.0,Non-Habitable
WASP-97 b,0.087241748141472,1.0,0.0889094352255478,0.3614027611158456,4957.0,Non-Habitable
MOA-2012-BLG-006L b,0.011191124694146,0.9999999965746867,0.2787360249316215,0.3613427663058033,4958.0,Non-Habitable
HATS-63 b,0.0925006735025098,0.9999992321427068,0.0748336317574667,0.3612168327455603,4959.0,Non-Habitable
TOI-2337 b,0.0814254035606642,0.999999881189595,0.1024463756163893,0.3612019412604885,4960.0,Non-Habitable
K2-100 b,0.1083088584818387,1.0,0.0347997252555622,0.3611143742920318,4961.0,Non-Habitable
WASP-138 b,0.0878230995577352,0.9999999999988456,0.0859415481923578,0.3610998594169928,4962.0,Non-Habitable
Kepler-1244 b,0.1149183648606064,1.0,0.0181050403972996,0.3610801905097631,4963.0,Non-Habitable
HATS-2 b,0.0870113957417401,1.0,0.0876512848469514,0.3610359548402603,4964.0,Non-Habitable
GJ 15 A c,0.1043565877992551,0.9997955319954562,0.0439854972535378,0.360914052948972,4965.0,Non-Habitable
TOI-4137 b,0.0859115931064689,1.0,0.0891353411195938,0.3607828647771532,4966.0,Non-Habitable
Kepler-714 b,0.1043272259033516,1.0,0.0425202630405162,0.3606676655597791,4967.0,Non-Habitable
Kepler-557 b,0.1114958195757303,1.0,0.024381789237641,0.3606242676353934,4968.0,Non-Habitable
WASP-36 b,0.0784750387658484,0.999999928670397,0.1067946213603263,0.3605964222561086,4969.0,Non-Habitable
Kepler-723 b,0.1024561817016364,1.0,0.0468214505869705,0.3605923809682123,4970.0,Non-Habitable
WISE J033605.05-014350.4 b,0.0112699108767448,0.9999999998995482,0.2746847252662761,0.3605719004614921,4971.0,Non-Habitable
HATS-38 b,0.1092495834245846,1.0,0.0295762665325166,0.3605400450187956,4972.0,Non-Habitable
Kepler-17 b,0.0774952236387881,0.999999960030572,0.1088339455429815,0.360514388937162,4973.0,Non-Habitable
CoRoT-28 b,0.097150495745188,0.9999996025495392,0.0595400751346573,0.3604831436643872,4974.0,Non-Habitable
Kepler-272 b,0.0752400836392132,1.0,0.1142335898035601,0.3604667597803186,4975.0,Non-Habitable
Kepler-653 c,0.1166549280013509,1.0,0.0098441798848267,0.3602962999776408,4976.0,Non-Habitable
HATS-55 b,0.0916510197914075,0.9999993017459716,0.0723297033942989,0.3602912410983551,4977.0,Non-Habitable
Kepler-497 b,0.1066382324180231,1.0,0.0347708367955572,0.360273283568123,4978.0,Non-Habitable
TOI-778 b,0.0754680077709231,0.9999982329925532,0.1125880565698207,0.3602510850971917,4979.0,Non-Habitable
KOI-13 b,0.0515765099351973,0.999999996732102,0.1719937386907201,0.3601870017253732,4980.0,Non-Habitable
HD 20329 b,0.1087587546575662,1.0,0.0288476104884164,0.3601488994264664,4981.0,Non-Habitable
WASP-47 e,0.1095311523802319,0.9999999296142034,0.0266047625294863,0.3600865075802742,4982.0,Non-Habitable
WASP-57 b,0.0937697245710549,0.999999688149831,0.0653808367960616,0.359960936089689,4983.0,Non-Habitable
KOI-217 b,0.1009691070211663,1.0,0.0471269563844448,0.3599099447874721,4984.0,Non-Habitable
WASP-5 b,0.0814472692755738,0.9999998577138288,0.095495941936927,0.359822780339321,4985.0,Non-Habitable
WD 0806-661 b,0.0113499237140163,0.99998685652968,0.2704908234072911,0.3597691834973703,4986.0,Non-Habitable
Kepler-207 b,0.1114426516784636,1.0,0.0191832765946249,0.3595579811581568,4987.0,Non-Habitable
K2-34 b,0.0811779780259302,1.0,0.0947179807030954,0.3595325851535841,4988.0,Non-Habitable
b Cen AB b,0.0104531348395595,0.9688109161793372,0.3182696771395342,0.3595237777014877,4989.0,Non-Habitable
TOI-1333 b,0.0770815873487529,0.9999993591372516,0.1047372353946728,0.3594880484944865,4990.0,Non-Habitable
Kepler-1338 b,0.1141969161858945,1.0,0.011918346834085,0.3594821274597642,4991.0,Non-Habitable
Kepler-817 b,0.1024102836104772,1.0,0.0411604731929571,0.3594372364438301,4992.0,Non-Habitable
Kepler-450 d,0.0898314993729569,0.999998390059882,0.0725686045059367,0.3594289876056304,4993.0,Non-Habitable
Kepler-1589 b,0.1129358012447596,1.0,0.0147095428251776,0.3594098091874153,4994.0,Non-Habitable
Kepler-688 b,0.1017987317418273,1.0,0.0425265894379269,0.3594046837584991,4995.0,Non-Habitable
Kepler-780 b,0.1140444954925853,1.0,0.0114467771763742,0.3593116031815675,4996.0,Non-Habitable
TOI-4463 A b,0.0910794602913923,1.0,0.0687528410320968,0.3592902983521155,4997.0,Non-Habitable
HD 330075 b,0.097236258598867,1.0,0.0533467826716737,0.3592874858337682,4998.0,Non-Habitable
Kepler-546 b,0.1036858119113661,1.0,0.0369261558882128,0.3592281371333256,4999.0,Non-Habitable
Kepler-695 b,0.1017657192930884,1.0,0.0414844408296455,0.3591797478124733,5000.0,Non-Habitable
HATS-54 b,0.0900878811219032,1.0,0.070644700444147,0.359172880649781,5001.0,Non-Habitable
HD 213885 b,0.105822814727138,1.0,0.0312880293838732,0.3591690132403436,5002.0,Non-Habitable
TrES-3 b,0.079209807791216,1.0,0.0966830795693863,0.3589415198094853,5003.0,Non-Habitable
CoRoT-11 b,0.0765881810130823,1.0,0.1029131160013158,0.3588767137068043,5004.0,Non-Habitable
UZ For c,0.0114564707690658,0.999980366583926,0.2655336183869299,0.3588290690370966,5005.0,Non-Habitable
HAT-P-42 b,0.0874690688348171,1.0,0.0754427925032457,0.3588230929180577,5006.0,Non-Habitable
KMT-2019-BLG-0371L b,0.0114494413596435,0.9999999999261688,0.2653706729598688,0.3587988552496461,5007.0,Non-Habitable
NGTS-5 b,0.1016464863299491,1.0,0.0395537011245048,0.3587339833898755,5008.0,Non-Habitable
TrES-2 b,0.08291169009821,1.0,0.0863598878029207,0.3587278226096891,5009.0,Non-Habitable
BD-10 3166 b,0.093449132209196,0.999999887809051,0.0587398080690223,0.3584724940611178,5010.0,Non-Habitable
WASP-58 b,0.0887953425580064,1.0,0.0702204703950585,0.3584417653580148,5011.0,Non-Habitable
HATS-32 b,0.08813843422972,0.99999734205057,0.0718258113674922,0.3584335820035295,5012.0,Non-Habitable
HAT-P-62 b,0.0889930519403713,0.9999994657298722,0.0694616016760565,0.3583886860243586,5013.0,Non-Habitable
WASP-77 A b,0.0794205060582216,0.9999999757681574,0.093366899559982,0.3583836256715544,5014.0,Non-Habitable
TOI-1516 b,0.0695829050616602,0.9999999999993684,0.117926753861778,0.3583768033029962,5015.0,Non-Habitable
HAT-P-44 b,0.0980227026606205,0.9999996871555388,0.0466021052133521,0.3583316785196423,5016.0,Non-Habitable
HD 24085 b,0.1058384459951221,0.9999989510146268,0.0270384956151789,0.3583266074249849,5017.0,Non-Habitable
